age,workclass,fnlwgt,education,maritial-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
37, Private,227545, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States,>50K
23, Private,38151,11th, Never-married, Other-service, Other-relative, White, Male,0,0,40, Philippines,<=50K
25, Private,390657, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States,<=50K
48, Private,350440, Some-college, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,40, Cambodia,>50K
32, Private,180871, Assoc-voc, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States,>50K
51, Private,43354,11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>50K
47, State-gov,55272, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>50K
32, Private,97429, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Canada,<=50K
40, Self-emp-not-inc,177810, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,<=50K
28, Private,184078, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,<=50K
44, Private,248973, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,65, United-States,<=50K
60, Private,181200,12th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,<=50K
26, Private,164488, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States,>50K
55, Local-gov,166502, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,<=50K
65, Private,255386, HS-grad, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,40, Cambodia,<=50K
51, Self-emp-not-inc,103257, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,<=50K
21, Private,224640, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,<=50K
34, Private,152246, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,52, United-States,<=50K
60, Private,117509,9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
34, Private,340940, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7298,0,60, United-States,>50K
32, Private,194987, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States,<=50K
34, Private,236543, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,<=50K
35, State-gov,225385, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,<=50K
52, Local-gov,35092, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,>50K
23, Private,136824, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,<=50K
40, Private,47902, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,<=50K
26, Private,280093,5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1628,50, United-States,<=50K
44, Private,196545, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States,>50K
26, Private,200681, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,<=50K
43, Private,208613, Bachelors, Separated, Tech-support, Not-in-family, White, Male,0,0,40, United-States,<=50K
47, Private,341995, Some-college, Divorced, Sales, Own-child, White, Male,0,0,55, United-States,<=50K
44, Private,155701,7th-8th, Separated, Other-service, Unmarried, White, Female,0,0,38, Peru,<=50K
53, Private,304504, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,45, United-States,>50K
38, Private,220783, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States,<=50K
57, Private,31532, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,<=50K
27, Private,247978, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States,<=50K
54, Private,229272, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,>50K
38, Private,51838, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,<=50K
23, Private,227070, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,48, El-Salvador,<=50K
35, Self-emp-not-inc,189878, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,>50K
43, Private,216042, Some-college, Divorced, Tech-support, Own-child, White, Female,0,1617,72, United-States,<=50K
37, Private,187311, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States,<=50K
29, Private,133136,12th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,>50K
20, Private,221661, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Mexico,<=50K
60, Private,43235, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,>50K
46, Private,188293, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,<=50K
62, Private,178249, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States,>50K
44, State-gov,59460, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,15, United-States,<=50K
27, Private,190525, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,45, United-States,<=50K
50, Self-emp-inc,240374, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,>50K
18, Self-emp-not-inc,29582,11th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,<=50K
33, Private,361497, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,70, United-States,<=50K
42, Private,250121,11th, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,<=50K
31, Private,118710, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, United-States,>50K
49, Private,38563, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,56, United-States,>50K
31, Private,45604, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States,<=50K
24, Private,300584, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States,<=50K
34, State-gov,20057, Some-college, Married-spouse-absent, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,38, Philippines,<=50K
26, Private,158810, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States,<=50K
32, Private,95885,11th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,13550,0,60, United-States,>50K
30, Private,230224, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States,>50K
51, Private,153870, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,2603,40, United-States,<=50K
64, State-gov,277657, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States,<=50K
32, Private,295589, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,40, United-States,>50K
40, Private,91836, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,<=50K
22, Private,362623, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,<=50K
56, Private,282023, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,>50K
44, Self-emp-not-inc,147206, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,12, United-States,<=50K
63, Federal-gov,217994, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,<=50K
49, Private,107682, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States,<=50K
28, Private,66777, Assoc-voc, Married-civ-spouse, Other-service, Other-relative, White, Female,3137,0,40, United-States,<=50K
64, Local-gov,202738, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States,<=50K
42, Private,214503, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, United-States,>50K
21, Self-emp-not-inc,318987, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,<=50K
45, Private,118291, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,80, United-States,<=50K
25, Self-emp-not-inc,217030, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States,<=50K
40, Self-emp-not-inc,173716, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,>50K
43, Federal-gov,410867, Doctorate, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,>50K
27, Private,132686,12th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States,<=50K
35, Private,242094, HS-grad, Married-civ-spouse, Other-service, Other-relative, Black, Male,0,0,40, United-States,<=50K
23, Private,549349, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States,<=50K
22, Private,324922, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States,<=50K
28, Private,266070, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,<=50K
50, Self-emp-not-inc,170562, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,20, United-States,<=50K
37, Private,259284, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,50, United-States,<=50K
25, Private,216583, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, United-States,<=50K
38, Private,172927, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,<=50K
19, Private,333953,12th, Never-married, Other-service, Other-relative, White, Female,0,0,30, United-States,<=50K
54, Private,147863, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,5013,0,40, Vietnam,<=50K
62, Private,109463, Some-college, Separated, Sales, Unmarried, White, Female,0,1617,33, United-States,<=50K
20, Private,215232, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,10, United-States,<=50K
26, Private,289980,5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, Mexico,<=50K
60, Private,185749,11th, Widowed, Transport-moving, Unmarried, Black, Male,0,0,40, United-States,<=50K
44, Private,131650, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States,>50K
21, Private,72119, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States,<=50K
28, State-gov,225904, Prof-school, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States,<=50K
20, State-gov,125165, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States,<=50K
70, Self-emp-not-inc,150886, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States,<=50K
43, Private,161226, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,<=50K
28, Private,110164, Some-college, Divorced, Other-service, Other-relative, Black, Male,0,0,24, United-States,<=50K
33, Private,93056,7th-8th, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,<=50K
58, Local-gov,215245, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,37, United-States,<=50K
29, Private,216481, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,>50K
59, Private,307423,9th, Never-married, Other-service, Not-in-family, Black, Male,0,0,50, United-States,<=50K
40, Private,100292, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States,>50K
23, Federal-gov,344394, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,40, United-States,<=50K
27, Private,195562, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,20, United-States,<=50K
23, Private,348420, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,<=50K
24, Private,211527, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States,<=50K
47, Private,30457, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,<=50K
71, Private,217971,9th, Widowed, Sales, Unmarried, White, Female,0,0,13, United-States,<=50K
56, Local-gov,157525, Some-college, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,48, United-States,<=50K
45, Private,99179,11th, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,<=50K
29, Private,152461, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,14344,0,50, United-States,>50K
44, Private,77313, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,<=50K
22, Private,370548, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States,<=50K
54, Private,167770, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,55, United-States,>50K
23, Private,27776, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,<=50K
44, Private,111483, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,1504,50, United-States,<=50K
40, State-gov,177083, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States,<=50K
32, Private,160362, Some-college, Divorced, Other-service, Other-relative, White, Male,0,0,40, Nicaragua,<=50K
35, Self-emp-inc,175769, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States,>50K
55, Local-gov,171328, Some-college, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States,<=50K
22, Private,283499, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,35, United-States,<=50K
50, Private,121038, Assoc-voc, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, United-States,<=50K
64, Private,69525, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,20, United-States,<=50K
43, Private,180138, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,<=50K
44, Private,188331, Some-college, Separated, Tech-support, Not-in-family, White, Female,0,0,38, United-States,<=50K
18, Private,142751,10th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,<=50K
47, Private,362835, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,>50K
36, State-gov,98037, Assoc-voc, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,<=50K
57, Private,35884, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,<=50K
57, Private,255109, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,<=50K
51, Self-emp-inc,208302, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,38, United-States,>50K
32, Private,106014, Some-college, Married-civ-spouse, Sales, Husband, White, Male,5178,0,50, United-States,>50K
49, Private,353824, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,>50K
41, Private,121130, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,<=50K
24, Private,333505, HS-grad, Married-spouse-absent, Transport-moving, Own-child, White, Male,0,0,40, Peru,<=50K
